raw_text,normalized_text,intent,drug_entities
بعد ما اخدت كونجستال حسيت بتعب,بعد ما أتناولت Congestal حسيت بتعب,side_effects,Congestal
هل باراسيتامول خطر لمرضى الضغط؟,هل Paracetamol خطر لمرضى الضغط؟,contraindication,Paracetamol
هل زيرتك خطر لمرضى الضغط؟,هل Zyrtec خطر لمرضى الضغط؟,contraindication,Zyrtec
هل زيرتك مناسب لمرضى السكر؟,هل Zyrtec مناسب لمرضى السكر؟,contraindication,Zyrtec
مين ممنوع ياخد بروفين؟,مين ممنوع يأتناول Brufen؟,contraindication,Brufen
فلاجيل بيعمل نعاس؟,Flagyl يسبب نعاس؟,side_effects,Flagyl
هل الجمع بين بنادول و اوجمنتين خطر؟,هل الجمع بين Panadol و Augmentin خطر؟,interaction,Panadol|Augmentin
مين ممنوع ياخد باراسيتامول؟,مين ممنوع يأتناول Paracetamol؟,contraindication,Paracetamol
الجرعة كام ل كتافلام؟,الجرعة ما ل Cataflam؟,dosage,Cataflam
اخد زيرتك كام مرة في اليوم؟,أتناول Zyrtec ما مرة في اليوم؟,dosage,Zyrtec
هل الجمع بين باراسيتامول و كونجستال خطر؟,هل الجمع بين Paracetamol و Congestal خطر؟,interaction,Paracetamol|Congestal
هل زيرتك خطر لمرضى الضغط؟,هل Zyrtec خطر لمرضى الضغط؟,contraindication,Zyrtec
هل اسبرين خطر لمرضى الضغط؟,هل Aspirin خطر لمرضى الضغط؟,contraindication,Aspirin
هل بروفين خطر على الكلى؟,هل Brufen خطر على الكلى؟,contraindication,Brufen
كتافلام بيعمل نعاس؟,Cataflam يسبب نعاس؟,side_effects,Cataflam
في تفاعل بين اموكسيسيلين و اوجمنتين؟,في تفاعل بين Amoxicillin و Augmentin؟,interaction,Amoxicillin|Augmentin
ينفع اخد زيرتك مع كونجستال؟,هل يمكن أتناول Zyrtec مع Congestal؟,interaction,Zyrtec|Congestal
زيرتك ممكن يسبب دوخة؟,Zyrtec ممكن يسبب دوخة؟,side_effects,Zyrtec
اقدر اخد باراسيتامول و كتافلام مع بعض؟,اقدر أتناول Paracetamol و Cataflam مع بعض؟,interaction,Paracetamol|Cataflam
الجرعة كام ل كونجستال؟,الجرعة ما ل Congestal؟,dosage,Congestal
اخد بنادول كام مرة في اليوم؟,أتناول Panadol ما مرة في اليوم؟,dosage,Panadol
اقدر اخد اسبرين و زيرتك مع بعض؟,اقدر أتناول Aspirin و Zyrtec مع بعض؟,interaction,Aspirin|Zyrtec
اقدر اخد فلاجيل و زيرتك مع بعض؟,اقدر أتناول Flagyl و Zyrtec مع بعض؟,interaction,Flagyl|Zyrtec
زيرتك ممكن يسبب دوخة؟,Zyrtec ممكن يسبب دوخة؟,side_effects,Zyrtec
ايه اعراض زيرتك الجانبية؟,ما هي اعراض Zyrtec الجانبية؟,side_effects,Zyrtec
ايه اعراض كتافلام الجانبية؟,ما هي اعراض Cataflam الجانبية؟,side_effects,Cataflam
في تفاعل بين اوجمنتين و بنادول؟,في تفاعل بين Augmentin و Panadol؟,interaction,Augmentin|Panadol
ينفع اخد اوجمنتين مع اسبرين؟,هل يمكن أتناول Augmentin مع Aspirin؟,interaction,Augmentin|Aspirin
مين ممنوع ياخد اوجمنتين؟,مين ممنوع يأتناول Augmentin؟,contraindication,Augmentin
بعد ما اخدت اوجمنتين حسيت بتعب,بعد ما أتناولت Augmentin حسيت بتعب,side_effects,Augmentin
اقدر اخد بنادول و اوجمنتين مع بعض؟,اقدر أتناول Panadol و Augmentin مع بعض؟,interaction,Panadol|Augmentin
هل كتافلام مناسب لمرضى السكر؟,هل Cataflam مناسب لمرضى السكر؟,contraindication,Cataflam
هل الجمع بين باراسيتامول و كونجستال خطر؟,هل الجمع بين Paracetamol و Congestal خطر؟,interaction,Paracetamol|Congestal
طريقة استخدام فلاجيل ايه؟,طريقة استخدام Flagyl ما هي؟,dosage,Flagyl
هل اموكسيسيلين خطر على الكلى؟,هل Amoxicillin خطر على الكلى؟,contraindication,Amoxicillin
ينفع اخد زيرتك مع بنادول؟,هل يمكن أتناول Zyrtec مع Panadol؟,interaction,Zyrtec|Panadol
طريقة استخدام كتافلام ايه؟,طريقة استخدام Cataflam ما هي؟,dosage,Cataflam
هل بنادول خطر على الكلى؟,هل Panadol خطر على الكلى؟,contraindication,Panadol
ينفع اخد كونجستال مع بروفين؟,هل يمكن أتناول Congestal مع Brufen؟,interaction,Congestal|Brufen
مين ممنوع ياخد كونجستال؟,مين ممنوع يأتناول Congestal؟,contraindication,Congestal
الجرعة كام ل كونجستال؟,الجرعة ما ل Congestal؟,dosage,Congestal
في تفاعل بين بنادول و اموكسيسيلين؟,في تفاعل بين Panadol و Amoxicillin؟,interaction,Panadol|Amoxicillin
جرعة كتافلام للاطفال كام؟,جرعة Cataflam للاطفال ما؟,dosage,Cataflam
في تفاعل بين اموكسيسيلين و فلاجيل؟,في تفاعل بين Amoxicillin و Flagyl؟,interaction,Amoxicillin|Flagyl
هل كونجستال خطر لمرضى الضغط؟,هل Congestal خطر لمرضى الضغط؟,contraindication,Congestal
اقدر اخد اسبرين و اوجمنتين مع بعض؟,اقدر أتناول Aspirin و Augmentin مع بعض؟,interaction,Aspirin|Augmentin
ينفع اخد جرعة من اموكسيسيلين؟,هل يمكن أتناول جرعة من Amoxicillin؟,dosage,Amoxicillin
ايه اعراض فلاجيل الجانبية؟,ما هي اعراض Flagyl الجانبية؟,side_effects,Flagyl
اقدر اخد زيرتك و فلاجيل مع بعض؟,اقدر أتناول Zyrtec و Flagyl مع بعض؟,interaction,Zyrtec|Flagyl
في تفاعل بين اموكسيسيلين و بروفين؟,في تفاعل بين Amoxicillin و Brufen؟,interaction,Amoxicillin|Brufen
اخد اموكسيسيلين كام مرة في اليوم؟,أتناول Amoxicillin ما مرة في اليوم؟,dosage,Amoxicillin
اخد كونجستال كام مرة في اليوم؟,أتناول Congestal ما مرة في اليوم؟,dosage,Congestal
كتافلام ممكن يسبب دوخة؟,Cataflam ممكن يسبب دوخة؟,side_effects,Cataflam
في تفاعل بين اوجمنتين و كتافلام؟,في تفاعل بين Augmentin و Cataflam؟,interaction,Augmentin|Cataflam
اسبرين بيعمل نعاس؟,Aspirin يسبب نعاس؟,side_effects,Aspirin
بروفين بيعمل نعاس؟,Brufen يسبب نعاس؟,side_effects,Brufen
اخد اسبرين كام مرة في اليوم؟,أتناول Aspirin ما مرة في اليوم؟,dosage,Aspirin
الجرعة كام ل زيرتك؟,الجرعة ما ل Zyrtec؟,dosage,Zyrtec
ايه اعراض بروفين الجانبية؟,ما هي اعراض Brufen الجانبية؟,side_effects,Brufen
هل اوجمنتين خطر لمرضى الضغط؟,هل Augmentin خطر لمرضى الضغط؟,contraindication,Augmentin
اقدر اخد بنادول و اوجمنتين مع بعض؟,اقدر أتناول Panadol و Augmentin مع بعض؟,interaction,Panadol|Augmentin
هل كونجستال يسبب صداع؟,هل Congestal يسبب صداع؟,side_effects,Congestal
هل بروفين يسبب صداع؟,هل Brufen يسبب صداع؟,side_effects,Brufen
اقدر اخد فلاجيل و بنادول مع بعض؟,اقدر أتناول Flagyl و Panadol مع بعض؟,interaction,Flagyl|Panadol
هل الجمع بين اموكسيسيلين و كتافلام خطر؟,هل الجمع بين Amoxicillin و Cataflam خطر؟,interaction,Amoxicillin|Cataflam
اقدر اخد كتافلام و باراسيتامول مع بعض؟,اقدر أتناول Cataflam و Paracetamol مع بعض؟,interaction,Cataflam|Paracetamol
ينفع اخد جرعة من اوجمنتين؟,هل يمكن أتناول جرعة من Augmentin؟,dosage,Augmentin
في تفاعل بين فلاجيل و باراسيتامول؟,في تفاعل بين Flagyl و Paracetamol؟,interaction,Flagyl|Paracetamol
ينفع الحامل تاخد بنادول؟,هل يمكن الحامل تأتناول Panadol؟,contraindication,Panadol
اخد بنادول كام مرة في اليوم؟,أتناول Panadol ما مرة في اليوم؟,dosage,Panadol
اوجمنتين بيعمل نعاس؟,Augmentin يسبب نعاس؟,side_effects,Augmentin
هل اسبرين خطر على الكلى؟,هل Aspirin خطر على الكلى؟,contraindication,Aspirin
اقدر اخد اوجمنتين و باراسيتامول مع بعض؟,اقدر أتناول Augmentin و Paracetamol مع بعض؟,interaction,Augmentin|Paracetamol
زيرتك ممكن يسبب دوخة؟,Zyrtec ممكن يسبب دوخة؟,side_effects,Zyrtec
بعد ما اخدت كتافلام حسيت بتعب,بعد ما أتناولت Cataflam حسيت بتعب,side_effects,Cataflam
الجرعة كام ل بنادول؟,الجرعة ما ل Panadol؟,dosage,Panadol
ينفع الحامل تاخد اوجمنتين؟,هل يمكن الحامل تأتناول Augmentin؟,contraindication,Augmentin
اقدر اخد باراسيتامول و اوجمنتين مع بعض؟,اقدر أتناول Paracetamol و Augmentin مع بعض؟,interaction,Paracetamol|Augmentin
مين ممنوع ياخد اوجمنتين؟,مين ممنوع يأتناول Augmentin؟,contraindication,Augmentin
هل كتافلام يتاخد مع اوجمنتين؟,هل Cataflam يتم تناوله مع Augmentin؟,interaction,Cataflam|Augmentin
اقدر اخد بنادول و اسبرين مع بعض؟,اقدر أتناول Panadol و Aspirin مع بعض؟,interaction,Panadol|Aspirin
الجرعة كام ل زيرتك؟,الجرعة ما ل Zyrtec؟,dosage,Zyrtec
بعد ما اخدت اوجمنتين حسيت بتعب,بعد ما أتناولت Augmentin حسيت بتعب,side_effects,Augmentin
هل فلاجيل مناسب لمرضى السكر؟,هل Flagyl مناسب لمرضى السكر؟,contraindication,Flagyl
مين ممنوع ياخد بنادول؟,مين ممنوع يأتناول Panadol؟,contraindication,Panadol
هل اسبرين مناسب لمرضى السكر؟,هل Aspirin مناسب لمرضى السكر؟,contraindication,Aspirin
مين ممنوع ياخد اسبرين؟,مين ممنوع يأتناول Aspirin؟,contraindication,Aspirin
هل فلاجيل يسبب صداع؟,هل Flagyl يسبب صداع؟,side_effects,Flagyl
الجرعة كام ل فلاجيل؟,الجرعة ما ل Flagyl؟,dosage,Flagyl
الجرعة كام ل بنادول؟,الجرعة ما ل Panadol؟,dosage,Panadol
جرعة كونجستال للاطفال كام؟,جرعة Congestal للاطفال ما؟,dosage,Congestal
هل كتافلام يسبب صداع؟,هل Cataflam يسبب صداع؟,side_effects,Cataflam
ينفع اخد جرعة من اموكسيسيلين؟,هل يمكن أتناول جرعة من Amoxicillin؟,dosage,Amoxicillin
جرعة كونجستال للاطفال كام؟,جرعة Congestal للاطفال ما؟,dosage,Congestal
اخد بنادول كام مرة في اليوم؟,أتناول Panadol ما مرة في اليوم؟,dosage,Panadol
هل بنادول يتاخد مع زيرتك؟,هل Panadol يتم تناوله مع Zyrtec؟,interaction,Panadol|Zyrtec
هل بروفين يسبب صداع؟,هل Brufen يسبب صداع؟,side_effects,Brufen
هل بنادول مناسب لمرضى السكر؟,هل Panadol مناسب لمرضى السكر؟,contraindication,Panadol
اخد كونجستال كام مرة في اليوم؟,أتناول Congestal ما مرة في اليوم؟,dosage,Congestal
الجرعة كام ل بنادول؟,الجرعة ما ل Panadol؟,dosage,Panadol
هل بروفين يسبب صداع؟,هل Brufen يسبب صداع؟,side_effects,Brufen
ينفع الحامل تاخد كونجستال؟,هل يمكن الحامل تأتناول Congestal؟,contraindication,Congestal
ينفع اخد كتافلام مع كونجستال؟,هل يمكن أتناول Cataflam مع Congestal؟,interaction,Cataflam|Congestal
ينفع اخد جرعة من زيرتك؟,هل يمكن أتناول جرعة من Zyrtec؟,dosage,Zyrtec
مين ممنوع ياخد اسبرين؟,مين ممنوع يأتناول Aspirin؟,contraindication,Aspirin
طريقة استخدام فلاجيل ايه؟,طريقة استخدام Flagyl ما هي؟,dosage,Flagyl
مين ممنوع ياخد زيرتك؟,مين ممنوع يأتناول Zyrtec؟,contraindication,Zyrtec
باراسيتامول ممكن يسبب دوخة؟,Paracetamol ممكن يسبب دوخة؟,side_effects,Paracetamol
اموكسيسيلين ممكن يسبب دوخة؟,Amoxicillin ممكن يسبب دوخة؟,side_effects,Amoxicillin
ايه اعراض فلاجيل الجانبية؟,ما هي اعراض Flagyl الجانبية؟,side_effects,Flagyl
طريقة استخدام بنادول ايه؟,طريقة استخدام Panadol ما هي؟,dosage,Panadol
هل فلاجيل يسبب صداع؟,هل Flagyl يسبب صداع؟,side_effects,Flagyl
بعد ما اخدت بروفين حسيت بتعب,بعد ما أتناولت Brufen حسيت بتعب,side_effects,Brufen
طريقة استخدام كونجستال ايه؟,طريقة استخدام Congestal ما هي؟,dosage,Congestal
اخد بروفين كام مرة في اليوم؟,أتناول Brufen ما مرة في اليوم؟,dosage,Brufen
باراسيتامول بيعمل نعاس؟,Paracetamol يسبب نعاس؟,side_effects,Paracetamol
ينفع اخد زيرتك مع كتافلام؟,هل يمكن أتناول Zyrtec مع Cataflam؟,interaction,Zyrtec|Cataflam
في تفاعل بين بروفين و اسبرين؟,في تفاعل بين Brufen و Aspirin؟,interaction,Brufen|Aspirin
ينفع اخد باراسيتامول مع بنادول؟,هل يمكن أتناول Paracetamol مع Panadol؟,interaction,Paracetamol|Panadol
اقدر اخد فلاجيل و بروفين مع بعض؟,اقدر أتناول Flagyl و Brufen مع بعض؟,interaction,Flagyl|Brufen
هل بروفين خطر لمرضى الضغط؟,هل Brufen خطر لمرضى الضغط؟,contraindication,Brufen
