raw_text,normalized_text,intent,drug_entities
ينفع الحامل تاخد كتافلام؟ لو تكرمت,هل يمكن الحامل تأتناول Cataflam؟ لو تكرمت,contraindication,Cataflam
هل Aspirin يتاخد مرتين ولا تلاته؟ من فضلك,هل Aspirin يتم تناوله مرتين ولا تلاته؟ من فضلك,dosage,Aspirin
هل البروفين بيزود ضربات القلب؟ لو تكرمت,هل الBrufen بيزود ضربات القلب؟ لو تكرمت,side_effects,Brufen
اخدت Congestal ينفع بعدها Brufen؟,تناولت Congestal هل يمكن بعدها Brufen؟,interaction,Congestal|Brufen
جرعة Cataflam للبالغين كام؟ رد بسرعة,جرعة Cataflam للبالغين ما؟ رد بسرعة,dosage,Cataflam
هل استخدام Congestal مع Augmentin آمن؟ يا دكتور,هل استخدام Congestal مع Augmentin آمن؟ يا دكتور,interaction,Congestal|Augmentin
هل مرضى الضغط يقدروا ياخدوا اوجمنتين؟ عشان تعبان,هل مرضى الضغط يقدروا يأتناولوا Augmentin؟ عشان تعبان,contraindication,Augmentin
هل زيرتك يتعارض مع Aspirin؟ عايز رد سريع,هل Zyrtec يتعارض مع Aspirin؟ عايز رد سريع,interaction,Zyrtec|Aspirin
هل اوجمنتين يتاخد مع علاج تاني زي Zyrtec؟ لو سمحت,هل Augmentin يتم تناوله مع علاج تاني زي Zyrtec؟ لو سمحت,interaction,Augmentin|Zyrtec
هل فلاجيل بيزود ضربات القلب؟ ضروري,هل Flagyl بيزود ضربات القلب؟ ضروري,side_effects,Flagyl
هل الاسبرين يسبب دوخة؟,هل الAspirin يسبب دوخة؟,side_effects,Aspirin
اخد Amoxicillin كام مرة في اليوم؟ رد بسرعة,أتناول Amoxicillin ما مرة في اليوم؟ رد بسرعة,dosage,Amoxicillin
الجرعة كام ل بنادوول؟ لو تكرمت,الجرعة ما ل Panadol؟ لو تكرمت,dosage,Panadol
ايه اعراض اسبرين الجانبية؟ لو تكرمت,ما هي اعراض Aspirin الجانبية؟ لو تكرمت,side_effects,Aspirin
لو خدت Augmentin وبعده البروفين يحصل مشكلة؟ عشان تعبان,لو خدت Augmentin وبعده الBrufen يحصل مشكلة؟ عشان تعبان,interaction,Augmentin|Brufen
اخد Paracetamol كام مرة في اليوم؟ ممكن تساعدني,أتناول Paracetamol ما مرة في اليوم؟ ممكن تساعدني,dosage,Paracetamol
ممكن اعرف جرعة بروفين عشان تعبان,ممكن اعرف جرعة Brufen عشان تعبان,dosage,Brufen
ممكن اخد اسبرين مع Zyrtec في نفس اليوم؟ من فضلك,ممكن أتناول Aspirin مع Zyrtec في نفس اليوم؟ من فضلك,interaction,Aspirin|Zyrtec
هل باراسيتامول بيأثر على النوم؟ محتاج أعرف,هل Paracetamol بيأثر على النوم؟ محتاج أعرف,side_effects,Paracetamol
اخدت زيرتك ينفع بعدها كتافلام؟ لو تكرمت,تناولت Zyrtec هل يمكن بعدها Cataflam؟ لو تكرمت,interaction,Zyrtec|Cataflam
اخد Brufen كام مرة في اليوم؟ عايز رد سريع,أتناول Brufen ما مرة في اليوم؟ عايز رد سريع,dosage,Brufen
جرعة بنادول المناسبة ايه؟ من فضلك,جرعة Panadol المناسبة ما هي؟ من فضلك,dosage,Panadol
عندي مشاكل كبد ينفع اخد بنادول؟ محتاج أعرف,عندي مشاكل كبد هل يمكن أتناول Panadol؟ محتاج أعرف,contraindication,Panadol
هل في مشكلة لو اخدت بنادول و Flagyl مع بعض؟ ضروري جدًا,هل في مشكلة لو تناولت Panadol و Flagyl مع بعض؟ ضروري جدًا,interaction,Panadol|Flagyl
ازاي استخدم بنادول من فضلك,ازاي استخدم Panadol من فضلك,dosage,Panadol
كونجستال بيعمل نعاس؟ ضروري جدًا,Congestal يسبب نعاس؟ ضروري جدًا,side_effects,Congestal
هل استخدام البروفين مع Zyrtec آمن؟ من فضلك,هل استخدام الBrufen مع Zyrtec آمن؟ من فضلك,interaction,Brufen|Zyrtec
هل Amoxicillin يتعارض مع Zyrtec؟ رد بسرعة,هل Amoxicillin يتعارض مع Zyrtec؟ رد بسرعة,interaction,Amoxicillin|Zyrtec
عايز اعرف طريقة استخدام Paracetamol لو سمحت,عايز اعرف طريقة استخدام Paracetamol لو سمحت,dosage,Paracetamol
اخدت Zyrtec ينفع بعدها Amoxicillin؟ عشان تعبان,تناولت Zyrtec هل يمكن بعدها Amoxicillin؟ عشان تعبان,interaction,Zyrtec|Amoxicillin
في تفاعل بين Congestal و Zyrtec؟ أنا قلقان,في تفاعل بين Congestal و Zyrtec؟ أنا قلقان,interaction,Congestal|Zyrtec
هل مرضى الضغط يقدروا ياخدوا Paracetamol؟ لو سمحت,هل مرضى الضغط يقدروا يأتناولوا Paracetamol؟ لو سمحت,contraindication,Paracetamol
هل Zyrtec ممنوع مع الرضاعة؟ عشان تعبان,هل Zyrtec ممنوع مع الرضاعة؟ عشان تعبان,contraindication,Zyrtec
هل الاسبرين خطر على القلب؟ أنا قلقان,هل الAspirin خطر على القلب؟ أنا قلقان,contraindication,Aspirin
هل اموكسيسيلين بيتاخد كل كام ساعة؟ لو سمحت,هل Amoxicillin بيتم تناوله كل ما ساعة؟ لو سمحت,dosage,Amoxicillin
ممكن اعرف جرعة اسبرين بجد,ممكن اعرف جرعة Aspirin بجد,dosage,Aspirin
عايز اعرف طريقة استخدام Aspirin,عايز اعرف طريقة استخدام Aspirin,dosage,Aspirin
اخد البروفين كام مرة في اليوم؟ محتاج أعرف,أتناول الBrufen ما مرة في اليوم؟ محتاج أعرف,dosage,Brufen
الاسبرين ممكن يعمل تعب في المعدة؟ لو سمحت,الAspirin ممكن يعمل تعب في المعدة؟ لو سمحت,side_effects,Aspirin
هل Aspirin ممكن يسبب حساسية في الجلد؟ بعد إذنك,هل Aspirin ممكن يسبب حساسية في الجلد؟ بعد إذنك,side_effects,Aspirin
هل طبيعي Aspirin يعمل نعاس؟ بجد,هل طبيعي Aspirin يعمل نعاس؟ بجد,side_effects,Aspirin
ايه اعراض باراسيتامول الجانبية؟ ممكن تساعدني,ما هي اعراض Paracetamol الجانبية؟ ممكن تساعدني,side_effects,Paracetamol
انا باخد Congestal ينفع اضيف عليه باراسيتامول؟ محتاج أعرف,انا أتناول Congestal هل يمكن اضيف عليه Paracetamol؟ محتاج أعرف,interaction,Congestal|Paracetamol
هل استخدام Augmentin مع Brufen آمن؟ ضروري,هل استخدام Augmentin مع Brufen آمن؟ ضروري,interaction,Augmentin|Brufen
ينفع الحامل تاخد كتافلام؟ ضروري جدًا,هل يمكن الحامل تأتناول Cataflam؟ ضروري جدًا,contraindication,Cataflam
هل Aspirin ممنوع لمرضى القلب؟ أنا قلقان,هل Aspirin ممنوع لمرضى القلب؟ أنا قلقان,contraindication,Aspirin
هل Panadol يسبب دوخة؟ رد بسرعة,هل Panadol يسبب دوخة؟ رد بسرعة,side_effects,Panadol
في تفاعل بين Panadol و كونجستال؟ عشان تعبان,في تفاعل بين Panadol و Congestal؟ عشان تعبان,interaction,Panadol|Congestal
هل Amoxicillin بيتاخد كل كام ساعة؟ رد بسرعة,هل Amoxicillin بيتم تناوله كل ما ساعة؟ رد بسرعة,dosage,Amoxicillin
انا باخد اوجمنتين هل Panadol هيأثر عليه؟ عشان تعبان,انا أتناول Augmentin هل Panadol هيأثر عليه؟ عشان تعبان,interaction,Augmentin|Panadol
هل Amoxicillin له أعراض جانبية خطيرة؟ لو تكرمت,هل Amoxicillin له أعراض جانبية خطيرة؟ لو تكرمت,side_effects,Amoxicillin
استعمال كتافلام كام مرة يوميا؟ من فضلك,استعمال Cataflam ما مرة يوميا؟ من فضلك,dosage,Cataflam
هل Paracetamol بيزود ضربات القلب؟ بعد إذنك,هل Paracetamol بيزود ضربات القلب؟ بعد إذنك,side_effects,Paracetamol
هل Flagyl مناسب لمرضى السكر؟ رد بسرعة,هل Flagyl مناسب لمرضى السكر؟ رد بسرعة,contraindication,Flagyl
عندي مشاكل كبد ينفع اخد كونجستال؟ من فضلك,عندي مشاكل كبد هل يمكن أتناول Congestal؟ من فضلك,contraindication,Congestal
اخد Aspirin كام مرة في اليوم؟,أتناول Aspirin ما مرة في اليوم؟,dosage,Aspirin
لو عندي برد اخد جرعة Augmentin قد ايه؟ بعد إذنك,لو عندي برد أتناول جرعة Augmentin قد ما هي؟ بعد إذنك,dosage,Augmentin
ايه اعراض كونجستال الجانبية؟ عشان تعبان,ما هي اعراض Congestal الجانبية؟ عشان تعبان,side_effects,Congestal
هل اموكسيسيلين بيأثر على النوم؟ ممكن تساعدني,هل Amoxicillin بيأثر على النوم؟ ممكن تساعدني,side_effects,Amoxicillin
انا باخد اسبرين ينفع اضيف عليه بنادول؟ ممكن تساعدني,انا أتناول Aspirin هل يمكن اضيف عليه Panadol؟ ممكن تساعدني,interaction,Aspirin|Panadol
هل Amoxicillin يتعارض مع بروفين؟,هل Amoxicillin يتعارض مع Brufen؟,interaction,Amoxicillin|Brufen
عايز اعرف طريقة استخدام كونجستول ضروري,عايز اعرف طريقة استخدام Congestal ضروري,dosage,Congestal
هل Zyrtec ممنوع مع الرضاعة؟ لو سمحت,هل Zyrtec ممنوع مع الرضاعة؟ لو سمحت,contraindication,Zyrtec
بنادوول بيعمل نعاس؟ لو سمحت,Panadol يسبب نعاس؟ لو سمحت,side_effects,Panadol
في تفاعل بين Zyrtec و Cataflam؟ يا دكتور,في تفاعل بين Zyrtec و Cataflam؟ يا دكتور,interaction,Zyrtec|Cataflam
هل بنادول يتاخد مع علاج تاني زي Brufen؟ بجد,هل Panadol يتم تناوله مع علاج تاني زي Brufen؟ بجد,interaction,Panadol|Brufen
هل Cataflam له أعراض جانبية خطيرة؟ بجد,هل Cataflam له أعراض جانبية خطيرة؟ بجد,side_effects,Cataflam
هل مرضى الضغط يقدروا ياخدوا Flagyl؟ بجد,هل مرضى الضغط يقدروا يأتناولوا Flagyl؟ بجد,contraindication,Flagyl
هل فلاجيل خطر على الكلى؟ ممكن تساعدني,هل Flagyl خطر على الكلى؟ ممكن تساعدني,contraindication,Flagyl
هل بروفين يضر الكبد؟ بعد إذنك,هل Brufen يضر الكبد؟ بعد إذنك,contraindication,Brufen
انا اخدت كونجستال وحاسس بخمول يا دكتور,انا تناولت Congestal وحاسس بخمول يا دكتور,side_effects,Congestal
هل اخد كونجستول الصبح ولا بالليل؟,هل أتناول Congestal الصبح ولا بالليل؟,dosage,Congestal
هل Brufen مناسب للأطفال؟ عشان تعبان,هل Brufen مناسب للأطفال؟ عشان تعبان,contraindication,Brufen
هل Flagyl يتاخد مع علاج تاني زي Augmentin؟ ممكن تساعدني,هل Flagyl يتم تناوله مع علاج تاني زي Augmentin؟ ممكن تساعدني,interaction,Flagyl|Augmentin
هل Paracetamol و بنادول ينفعوا مع بعض؟ ممكن تساعدني,هل Paracetamol و Panadol هل يمكنوا مع بعض؟ ممكن تساعدني,interaction,Paracetamol|Panadol
ينفع اخد Panadol قبل الاكل ولا بعده؟ يا دكتور,هل يمكن أتناول Panadol قبل الاكل ولا بعده؟ يا دكتور,dosage,Panadol
هل Augmentin ممنوع مع الرضاعة؟ عايز رد سريع,هل Augmentin ممنوع مع الرضاعة؟ عايز رد سريع,contraindication,Augmentin
مين ممنوع ياخد اوجمنتين؟ لو سمحت,مين ممنوع يأتناول Augmentin؟ لو سمحت,contraindication,Augmentin
ينفع الحامل تاخد باراسيتامول؟ بجد,هل يمكن الحامل تأتناول Paracetamol؟ بجد,contraindication,Paracetamol
هل كونجستال يتعارض مع Amoxicillin؟ رد بسرعة,هل Congestal يتعارض مع Amoxicillin؟ رد بسرعة,interaction,Congestal|Amoxicillin
Brufen بيعمل نعاس؟ من فضلك,Brufen يسبب نعاس؟ من فضلك,side_effects,Brufen
اخد Augmentin كام مرة في اليوم؟ محتاج أعرف,أتناول Augmentin ما مرة في اليوم؟ محتاج أعرف,dosage,Augmentin
انا اخدت كونجستال وحاسس بخمول لو سمحت,انا تناولت Congestal وحاسس بخمول لو سمحت,side_effects,Congestal
هل فلاجيل يضر الكبد؟ أنا قلقان,هل Flagyl يضر الكبد؟ أنا قلقان,contraindication,Flagyl
هل في تعارض بين فلاجيل و زيرتك؟ ضروري جدًا,هل في تعارض بين Flagyl و Zyrtec؟ ضروري جدًا,interaction,Flagyl|Zyrtec
هل الاسبرين يسبب صداع؟ ممكن تساعدني,هل الAspirin يسبب صداع؟ ممكن تساعدني,side_effects,Aspirin
لو عندي فشل كلوي ينفع اوجمنتين؟ أنا قلقان,لو عندي فشل كلوي هل يمكن Augmentin؟ أنا قلقان,contraindication,Augmentin
اخد الاسبرين كام مرة في اليوم؟ لو سمحت,أتناول الAspirin ما مرة في اليوم؟ لو سمحت,dosage,Aspirin
هل Cataflam بيتاخد كل كام ساعة؟ ضروري جدًا,هل Cataflam بيتم تناوله كل ما ساعة؟ ضروري جدًا,dosage,Cataflam
هل اوجمنتين بيأثر على النوم؟ ممكن تساعدني,هل Augmentin بيأثر على النوم؟ ممكن تساعدني,side_effects,Augmentin
